City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Patna,16.17,40.55,25.09,16.17,19.3,11.62,0.71,2.76,18.5,1.46,1.65,0.61,56.0,Satisfactory
Patna,17.75,41.77,25.75,37.94,23.62,5.01,0.87,2.76,22.24,1.57,1.62,0.67,53.0,Satisfactory
Patna,19.12,47.75,27.08,37.94,25.83,3.54,0.87,2.68,16.42,1.61,3.45,0.75,53.0,Satisfactory
Patna,24.18,48.41,39.74,25.77,27.81,1.78,0.85,4.87,13.52,1.95,3.16,0.79,63.0,Satisfactory
Patna,16.14,39.71,36.11,17.66,24.26,2.52,0.66,4.65,15.81,1.72,4.28,0.46,60.0,Satisfactory
Patna,20.07,53.61,21.9,15.51,28.38,6.77,0.61,4.49,23.19,1.55,6.39,0.55,62.0,Satisfactory
Patna,12.76,40.37,16.83,15.13,25.68,5.98,0.45,3.73,16.65,1.33,2.14,0.81,60.0,Satisfactory
Patna,15.42,39.87,20.33,25.06,33.47,3.11,0.74,3.79,20.83,1.76,4.13,1.28,60.0,Satisfactory
Patna,20.71,57.47,25.82,26.84,36.15,4.76,0.86,3.75,25.08,1.35,3.48,0.91,74.0,Satisfactory
Patna,25.62,55.48,22.42,25.52,33.97,2.74,0.77,3.24,28.08,1.2,3.5,0.7,84.0,Satisfactory
Patna,27.71,68.29,16.14,26.48,28.9,2.76,0.95,2.98,14.75,1.95,4.68,1.18,88.0,Satisfactory
Patna,23.16,39.8,10.37,25.68,24.65,3.13,0.79,2.92,19.42,1.17,3.84,0.86,71.0,Satisfactory
Patna,17.71,63.73,9.47,23.01,22.28,1.91,0.87,3.63,23.39,1.09,3.07,0.97,65.0,Satisfactory
Patna,19.27,57.42,30.19,18.13,36.76,2.05,0.72,3.92,17.37,1.18,2.9,1.24,82.0,Satisfactory
Patna,17.24,42.83,42.4,20.51,47.69,2.26,0.88,3.6,17.5,1.51,4.91,1.74,88.0,Satisfactory
Patna,29.76,60.68,42.12,27.5,52.04,1.59,0.83,3.91,21.7,1.58,8.59,2.02,93.0,Satisfactory
Patna,35.42,57.82,44.5,31.15,57.72,1.14,0.82,3.99,25.76,1.73,5.5,2.14,98.0,Satisfactory
Shillong,28.43,37.88,1.27,3.56,1.39,3.66,0.35,4.99,32.93,0.31,0.2,2.641279181232717,64.85121126092628,Satisfactory
Shillong,18.42,26.65,1.28,3.5,1.33,3.64,0.29,5.15,28.46,0.22,0.72,2.573726634594935,37.0,Good
Shillong,18.36,26.11,1.33,3.53,1.28,3.63,0.31,5.85,33.5,0.12,0.55,2.5580310743979218,40.0,Good
Shillong,17.45,25.16,1.31,3.49,1.27,3.65,0.34,5.97,27.85,0.09,0.17,2.4923222483315683,35.0,Good
Shillong,16.96,25.31,1.32,3.54,1.29,3.65,0.29,5.86,22.17,0.18,0.14,2.4914630888558174,32.0,Good
Shillong,8.89,14.37,1.31,3.52,1.3,3.63,0.23,5.76,29.69,0.1,0.73,2.458861404149948,31.0,Good
Shillong,914.64,985.0,1.32,3.61,1.36,3.63,0.23,5.56,27.96,0.14,0.99,11.75631634082183,1272.9434914034919,Severe
Shillong,917.77,985.0,1.26,3.56,1.4,3.64,0.19,5.55,25.2,0.13,0.92,11.759831139029762,1275.1180263907852,Severe
Shillong,274.92,368.06,1.28,3.63,1.44,3.66,0.28,5.14,19.11,0.26,1.42,5.4227183166462805,420.30852786811454,Severe
Shillong,8.35,14.68,1.24,3.57,1.44,3.64,0.25,4.99,20.95,0.23,1.26,2.5132113395938225,113.0,Moderate
Shillong,8.32,16.12,1.23,3.55,1.44,3.65,0.29,4.93,18.72,0.32,1.37,2.5478413381324216,25.0,Good
Shillong,4.2,9.07,1.23,3.56,1.44,3.65,0.18,5.0,25.14,0.14,0.77,2.3882900424465885,31.0,Good
Shillong,4.34,8.67,1.26,3.57,1.41,3.64,0.18,5.11,28.71,0.13,0.79,2.398424650479493,33.0,Good
Shillong,4.94,10.61,1.22,3.55,1.45,3.65,0.21,5.14,29.84,0.16,0.83,2.4217280300632744,35.0,Good
Shillong,9.82,15.96,1.21,3.53,1.45,3.65,0.24,5.46,28.78,0.19,0.86,2.4916474365336994,35.0,Good
Shillong,11.37,19.57,1.29,3.54,1.35,3.64,0.29,6.12,25.39,0.24,0.69,2.524382130982946,40.0,Good
Shillong,5.79,10.72,1.3,3.51,1.32,3.65,0.23,5.69,23.95,0.16,0.99,2.458384721158936,30.0,Good
Shillong,7.94,13.81,1.27,3.61,1.44,3.64,0.32,5.13,23.52,0.28,1.18,2.524004314911724,30.0,Good
Shillong,5.9,13.28,1.17,3.49,1.46,3.64,0.17,5.23,34.68,0.11,0.49,2.3895452160772606,38.0,Good
Shillong,8.57,16.29,1.23,3.58,1.46,3.64,0.18,5.27,40.85,0.12,0.49,2.431023486952079,51.0,Satisfactory
Shillong,9.93,18.77,1.19,3.56,1.5,3.64,0.2,5.2,44.41,0.14,0.49,2.4555568862467108,60.0,Satisfactory
Shillong,11.9,22.69,1.22,3.55,1.46,3.64,0.23,5.34,29.16,0.19,0.72,2.504446336172867,41.0,Good
Shillong,13.02,23.29,2.94,5.07,0.96,3.66,0.22,5.4,34.46,0.21,0.64,2.5482964760151416,42.0,Good
Shillong,13.23,23.69,1.42,3.42,1.29,3.66,0.27,5.53,31.21,0.26,0.82,2.5592233078019797,37.0,Good
Shillong,17.9,27.86,1.23,3.56,1.46,3.64,0.32,5.63,24.68,0.42,1.04,2.663815541878564,32.0,Good
Shillong,18.81,27.76,1.18,3.54,1.48,3.66,0.28,5.69,23.7,0.38,0.97,2.6465553682338943,31.0,Good
Shillong,14.72,25.65,1.21,3.53,1.45,3.66,0.27,5.59,25.26,0.4,1.17,2.6377840048982435,31.0,Good
Shillong,10.24,18.57,1.2,3.59,1.51,3.65,0.35,5.54,31.03,0.37,1.27,2.6048920452237656,44.0,Good
Shillong,13.24,22.97,1.16,3.55,1.52,3.66,0.49,5.49,27.48,0.47,1.57,2.700754167358662,43.0,Good
Shillong,8.71,13.85,1.15,3.54,1.52,3.66,0.43,5.48,24.93,0.4,1.44,2.603840355755712,38.0,Good
Shillong,6.63,12.66,1.14,3.52,1.52,3.66,0.4,5.55,25.75,0.43,1.73,2.6263508266652296,40.0,Good
Shillong,13.14,21.3,1.17,3.59,1.55,3.66,0.46,5.66,26.7,0.48,1.34,2.671879479870377,40.0,Good
Shillong,8.52,15.84,1.15,3.55,1.53,3.66,0.24,5.68,37.11,0.21,0.49,2.456574908346463,49.0,Good
Shillong,8.08,15.48,1.13,3.54,1.55,3.66,0.26,5.63,33.34,0.2,0.53,2.4490715555306295,38.0,Good
Shillong,11.79,20.79,1.15,3.56,1.54,3.67,0.46,5.68,31.49,0.49,1.46,2.6827065062268445,46.0,Good
Shillong,5.11,10.05,1.16,3.57,1.53,3.68,0.32,5.69,31.71,0.26,0.8,2.462307192317951,40.0,Good
Shillong,15.38,21.8,1.12,3.58,1.58,3.66,0.29,5.75,38.39,0.33,0.64,2.5761435758105793,47.0,Good
Shillong,16.97,26.93,1.12,3.55,1.57,3.67,0.53,5.87,31.82,0.6,1.75,2.8073837023696164,59.0,Satisfactory
Shillong,17.43,26.69,1.13,3.5,1.52,3.67,0.46,5.98,43.49,0.48,1.35,2.7494395193549788,56.0,Satisfactory
Shillong,19.67,32.09,1.11,3.5,0.63,3.62,0.29,5.77,41.42,0.12,0.15,2.5562018421690866,49.0,Good
Shillong,17.425,31.21,0.91,2.68,0.0,2.75,0.27,5.5,50.34,0.0,0.0,2.6027121309920442,58.0,Satisfactory
Shillong,17.425,33.73,0.91,2.68,0.0,2.75,0.3,5.56,44.83,0.0,0.0,2.6047651146324813,54.0,Satisfactory
Shillong,17.425,20.9,0.91,2.68,0.0,2.75,0.29,5.46,40.26,0.0,0.0,2.565649847895204,48.0,Good
Shillong,17.425,27.61,0.91,2.68,0.0,2.75,0.52,5.55,33.87,0.0,0.0,2.593563874887762,57.0,Satisfactory
Shillong,17.425,20.78,0.91,2.68,0.0,2.75,0.47,5.58,32.71,0.0,0.0,2.5729318516072537,48.0,Good
Shillong,17.72,19.46,1.23,3.63,0.76,3.62,0.44,5.76,29.2,0.0,0.0,2.4599433577622567,45.0,Good
Shillong,21.02,34.85,1.14,3.58,1.58,3.66,0.31,6.14,36.64,0.0,0.0,2.5059901402982527,46.0,Good
Shillong,17.32,27.42,1.16,3.54,1.51,3.65,0.26,6.26,35.77,0.0,0.0,2.4606288151052773,44.0,Good
Shillong,17.79,31.72,1.19,3.55,1.48,3.65,0.31,6.44,35.82,3.6,3.79,3.7812374405611173,46.0,Good
Shillong,15.29,24.25,1.14,3.56,1.56,3.65,0.3,6.41,36.76,0.26,0.6,2.5769876769191766,52.0,Satisfactory
Shillong,16.72,27.24,1.16,3.57,1.54,3.66,0.33,6.5,30.84,0.33,0.6,2.6075418469263782,36.0,Good
Shillong,20.46,31.51,1.15,3.54,1.53,3.63,0.38,6.61,31.97,0.45,0.65,2.6927265797034092,40.0,Good
Shillong,23.3,32.77,1.12,3.55,1.58,3.65,0.43,6.5,38.16,0.5,0.84,2.7583065995353397,54.0,Satisfactory
Shillong,26.66,39.31,1.14,3.58,1.57,3.66,0.31,6.58,42.52,0.31,0.36,2.6955755354692172,55.0,Satisfactory
Shillong,33.46,45.42,1.12,3.51,1.53,3.64,0.29,6.59,51.02,0.22,0.38,2.7567507827385,61.0,Satisfactory
Shillong,23.1,37.19,1.14,3.56,1.56,3.66,0.22,6.73,83.65,0.1,0.17,2.645358425619739,92.0,Satisfactory
Shillong,25.22,42.73,1.14,3.54,1.55,3.65,0.31,6.81,67.23,0.24,0.57,2.742376487946859,87.0,Satisfactory
Shillong,32.95,54.63,1.14,3.51,1.51,3.66,0.46,6.99,51.26,0.5,1.0,2.936111063612833,73.0,Satisfactory
Shillong,18.23,27.05,1.18,3.52,1.5,3.64,0.41,7.2,41.31,0.44,0.95,2.7286173512594605,61.0,Satisfactory
Shillong,9.46,15.75,1.12,3.56,1.58,3.68,0.36,6.54,28.51,0.36,0.78,2.549742566457412,42.0,Good
Shillong,17.425,26.93,0.84,2.66,0.15,2.9,0.03,6.37,27.42,0.04,0.06,2.558327998509692,46.206441052727705,Good
Shillong,13.06,15.63,0.5,1.51,0.55,1.54,0.31,3.48,8.86,0.48,1.2,2.797390981658984,35.35653346470529,Good
Shillong,6.56,8.7,0.29,0.95,0.36,0.98,0.06,2.08,8.83,0.12,0.08,2.5210431661495645,14.0,Good
Shillong,13.61,18.78,0.58,1.83,0.73,1.87,0.15,3.96,16.16,0.27,0.35,2.6289905825639144,32.0,Good
Shillong,10.31,13.97,0.47,1.52,0.62,1.6,0.17,3.38,10.43,0.28,0.4,2.6101876816451948,22.0,Good
Shillong,16.74,22.3,0.61,1.91,0.75,2.03,0.2,4.43,16.75,0.32,0.45,2.6840260229355324,30.0,Good
Shillong,12.69,15.68,0.53,1.62,0.54,1.64,0.17,3.58,11.6,0.25,0.2,2.607038523403185,29.0,Good
Shillong,12.47,17.01,0.59,1.85,0.75,1.89,0.12,4.23,18.27,0.48,0.22,2.6553876373016934,28.0,Good
Shillong,10.44,2.86,0.85,2.6,0.92,2.66,0.16,5.91,32.86,0.45,0.24,2.5836573526670175,49.0,Good
Shillong,6.88,4.28,0.78,2.46,1.08,2.56,0.19,5.74,29.19,0.36,0.28,2.542095730226775,29.84292647833583,Good
Shillong,17.425,26.93,0.78,2.49,1.1,2.53,0.19,5.69,37.52,0.32,0.21,2.671707977827961,49.60817915780399,Good
Shillong,17.425,26.93,0.75,2.42,1.08,2.48,0.25,5.49,25.19,0.42,0.45,2.7116666202311657,47.7479700223891,Good
Shillong,5.92,9.08,0.63,1.97,0.77,2.07,0.21,4.67,17.24,0.35,0.5,2.585737466929838,27.459655574217063,Good
Shillong,4.46,2.1,0.42,1.28,0.52,1.33,0.15,3.09,9.59,0.22,0.38,2.5422268219527404,20.15900570041429,Good
Shillong,2.67,4.46,0.56,1.86,0.84,1.92,0.15,4.36,24.15,0.26,0.27,2.5127213120628467,23.05717591350267,Good
Shillong,3.71,2.12,0.6,1.88,0.82,1.93,0.15,4.35,27.75,0.22,0.18,2.4999944446482356,24.00525537331398,Good
Shillong,2.69,4.74,0.54,1.67,0.71,1.73,0.13,3.92,23.42,0.19,0.14,2.491224728133487,22.410485951081803,Good
Shillong,13.22,2.08,0.58,1.81,0.78,1.85,0.14,4.16,23.65,0.19,0.17,2.5637049150543483,32.52182711690154,Good
Shillong,7.06,10.39,0.59,1.85,0.79,1.89,0.32,4.25,22.99,0.41,0.94,2.689143922089784,31.073842801759987,Good
Shillong,12.52,9.11,0.52,1.65,0.71,1.69,0.2,3.83,14.36,0.34,0.29,2.625944444836156,32.76663757077652,Good
Shillong,21.1,9.35,0.53,1.7,0.73,1.76,0.38,3.98,18.38,0.51,0.85,2.815778160518305,44.4580242952503,Good
Shillong,13.29,8.72,0.51,1.58,0.67,1.62,0.15,3.65,16.67,0.28,0.23,2.6127104884835273,33.133428364499736,Good
Shillong,5.61,4.68,0.72,2.28,0.99,2.31,0.16,5.31,28.87,0.25,0.14,2.5058162412530613,27.923328619829682,Good
Shillong,6.6,5.96,0.68,2.07,0.88,2.12,0.18,5.09,27.36,0.28,0.15,2.5414793339954698,29.072104727341046,Good
Shillong,16.81,17.68,0.68,2.11,0.87,2.14,0.23,5.28,24.36,0.35,0.16,2.668440866308397,43.42529531080561,Good
Shillong,7.87,12.72,0.62,1.92,0.83,1.94,0.22,4.82,26.97,0.27,0.28,2.59600130877877,32.75657788587393,Good
Shillong,12.77,14.36,0.62,1.93,0.82,2.03,0.23,4.86,25.68,0.31,0.33,2.6433033920558353,38.144068234481196,Good
Shillong,13.79,24.44,0.65,2.06,0.89,2.1,0.17,4.92,25.76,0.29,0.14,2.6350888550838762,41.9360063302186,Good
Shillong,5.13,5.64,0.53,1.63,0.7,1.68,0.16,3.97,16.24,0.29,0.14,2.5353084919078834,24.163554526098334,Good
Shillong,4.97,6.56,0.53,1.66,0.72,1.71,0.2,4.07,19.45,0.3,0.25,2.558153603018273,25.470003953711426,Good
Shillong,2.03,3.45,0.26,0.84,0.34,0.86,0.1,2.11,10.26,0.2,0.16,2.5216577657811303,16.88320568302967,Good
Shillong,4.09,2.17,0.27,0.81,0.31,0.85,0.1,2.09,9.72,0.16,0.15,2.524628322564924,18.404425357923095,Good
Shillong,8.53,10.96,0.44,1.38,0.6,1.43,0.18,3.47,13.5,0.26,0.33,2.6029406214654998,28.638583609725124,Good
Shillong,20.9,24.28,0.73,2.24,0.96,2.31,0.25,5.67,22.77,0.42,0.27,2.733902463553684,50.00504438924746,Satisfactory
Shillong,24.42,36.78,0.9,2.87,1.26,2.97,0.26,7.32,35.8,0.39,0.18,2.756072867045706,61.75656243974965,Satisfactory
Shillong,12.52,12.57,0.64,2.06,0.91,2.15,0.17,5.23,35.34,0.24,0.11,2.5980064624414276,38.79674775232667,Good
Shillong,9.52,26.93,0.71,2.28,0.95,2.32,0.19,5.67,33.71,0.22,0.09,2.5923284156640696,40.83762965912565,Good
Shillong,12.2,26.93,0.74,2.32,0.98,2.42,0.17,5.93,31.5,0.24,0.13,2.612894485390344,43.09820274585946,Good
Shillong,8.77,26.93,0.7,2.24,0.97,2.32,0.16,5.74,34.71,0.19,0.12,2.5828915197937814,39.98751488976739,Good
Shillong,2.06,26.93,0.65,2.04,0.89,2.11,0.14,5.25,37.81,0.15,0.18,2.542718785337579,33.16866472096116,Good
Shillong,6.7,1.06,0.69,2.2,0.96,2.27,0.17,5.88,37.16,0.2,0.12,2.523688690870198,29.969066708940293,Good
Shillong,17.425,26.93,0.73,2.28,1.0,2.33,0.18,6.08,33.94,0.2,0.09,2.6570862218792173,49.07449550528612,Good
Shillong,16.94,26.93,0.77,2.48,1.1,2.6,0.33,6.75,29.45,0.4,0.62,2.7545967035250825,49.99238609691635,Good
Shillong,6.09,26.93,0.71,2.26,1.0,2.31,0.25,5.81,35.99,0.28,0.16,2.5998134270605604,38.61662645823641,Good
Shillong,17.425,26.93,0.74,2.38,1.07,2.45,0.23,5.99,24.46,0.43,0.4,2.721728317794562,47.76812459699674,Good
Shillong,13.57,26.93,0.69,2.33,1.07,2.4,0.17,6.15,49.78,0.31,0.1,2.66787568417775,48.207958939943886,Good
Shillong,12.55,26.93,0.63,2.12,0.98,2.16,0.28,5.17,27.36,0.42,0.31,2.6909885053921174,43.301184014477585,Good
Shillong,13.5,26.93,0.67,2.17,0.94,2.22,0.3,5.48,26.58,0.36,0.48,2.7073335399634195,44.57326858554964,Good
Shillong,11.0,26.93,0.57,1.83,0.46,1.88,0.12,4.93,19.06,0.14,0.1,2.5985911969588824,38.00074469972617,Good
Shillong,56.28,68.45,0.6,1.89,0.3,1.9,0.2,5.56,15.43,0.23,0.23,3.1021016108481128,98.21300837075549,Satisfactory
Shillong,35.29,51.1,0.77,2.43,1.05,2.5,0.67,6.85,29.17,0.88,2.0,3.271245819774596,80.44790935560778,Satisfactory
Shillong,22.59,30.4,0.91,2.96,1.32,3.05,0.28,7.95,32.79,0.41,0.28,2.747427681135812,50.0,Good
Shillong,17.46,24.25,0.76,2.47,1.11,2.5,0.2,6.64,28.35,0.29,0.19,2.671760658548108,38.0,Good
Shillong,57.08,38.59,0.85,2.82,1.28,2.89,0.36,7.76,29.71,0.55,0.51,3.1102711034766144,52.0,Satisfactory
Shillong,35.92,48.29,0.87,2.74,1.21,2.79,0.47,7.73,25.08,0.56,0.58,2.99296644358139,60.0,Satisfactory
Shillong,38.86,50.15,0.91,2.84,1.23,2.91,0.43,8.02,23.68,0.53,0.53,2.9959285127841135,64.0,Satisfactory
Shillong,22.65,31.34,0.73,2.31,0.7,2.34,0.22,6.48,26.21,0.27,0.14,2.7388388147424485,55.0,Satisfactory
Shillong,34.74,45.92,0.74,2.36,0.38,2.45,0.14,6.99,29.39,0.16,0.12,2.8437705209510096,36.0,Good
Shillong,33.34,45.46,0.77,2.41,1.05,2.47,0.25,7.36,47.44,0.23,0.09,2.8720520202688746,69.0,Satisfactory
Shillong,21.45,32.41,0.78,2.53,1.1,2.63,0.18,7.93,66.61,0.12,0.01,2.731335825413921,80.0,Satisfactory
Shillong,29.71,39.33,0.8,2.57,1.13,2.65,0.22,7.82,63.05,0.16,0.04,2.817316327636162,88.0,Satisfactory
Shillong,21.25,28.61,0.78,2.47,1.08,2.54,0.29,7.12,34.88,0.22,0.26,2.7282590955155905,57.0,Satisfactory
Shillong,20.72,23.23,0.74,2.37,1.05,2.44,0.22,6.9,42.67,0.17,0.16,2.699005555264689,54.0,Satisfactory
Shillong,15.63,27.13,0.88,2.87,1.29,2.95,0.23,8.51,59.45,0.1,0.08,2.6480994207803694,73.0,Satisfactory
Shillong,35.99,49.54,0.92,2.91,1.24,2.96,0.53,8.38,43.53,89.49,89.66,34.5378207630247,78.0,Satisfactory
Shillong,43.41,54.6,0.78,2.6,1.19,2.67,0.34,7.61,36.05,432.05,431.87,155.87057279543865,68.0,Satisfactory
Shillong,44.81,55.75,0.82,2.68,1.21,2.68,0.33,7.66,39.22,438.01,437.77,157.99182281667856,74.0,Satisfactory
Shillong,46.64,59.12,0.75,2.48,1.12,2.54,0.56,7.15,27.42,199.03,198.74,73.37806467098883,81.0,Satisfactory
Shillong,64.17,79.29,0.71,2.35,1.04,2.43,0.63,7.0,18.39,0.59,0.2,3.273099552055995,86.0,Satisfactory
Shillong,62.33,78.74,0.79,2.6,1.2,2.64,0.59,7.46,29.58,0.59,0.14,3.2489536282100246,111.0,Moderate
Shillong,42.77,57.84,0.75,2.44,1.09,2.48,0.33,7.37,45.61,0.33,0.04,2.9938222759192765,96.0,Satisfactory
Shillong,40.96,56.13,0.74,2.4,1.07,2.46,0.35,7.23,37.35,0.33,0.15,2.977655957376081,71.0,Satisfactory
Shillong,47.55,62.01,0.76,2.46,1.08,2.53,0.27,7.6,39.34,0.33,0.06,3.029670254908322,78.0,Satisfactory
Shillong,48.24,67.47,0.97,3.05,1.32,3.12,0.33,9.46,55.75,0.4,0.03,3.068325999637937,80.0,Satisfactory
Shillong,60.08,84.81,1.02,3.2,1.37,3.25,0.55,10.06,48.78,0.6,0.22,3.278952892389203,86.0,Satisfactory
Shillong,49.49,63.41,0.92,2.97,1.33,3.04,0.56,9.26,38.52,0.48,0.13,3.0974648997028336,94.0,Satisfactory
Shillong,54.66,73.95,1.0,3.29,1.51,3.33,0.53,10.3,55.25,0.49,0.12,3.17575565520048,90.0,Satisfactory
Shillong,40.34,59.42,0.94,3.14,1.43,3.19,0.41,9.73,61.01,0.38,0.15,3.0085547919769775,87.0,Satisfactory
Shillong,58.11,83.5,0.99,3.18,1.41,3.25,0.57,10.34,55.06,0.55,0.17,3.2594048448597777,93.0,Satisfactory
Shillong,48.94,68.35,0.84,2.67,1.18,2.7,0.37,8.91,38.07,0.37,0.02,3.0800488204352536,92.0,Satisfactory
Shillong,25.93,34.99,0.93,2.85,1.22,2.95,0.26,9.69,43.66,0.25,0.02,2.787305157237446,62.0,Satisfactory
Shillong,47.14,63.22,0.97,3.03,1.29,3.12,0.58,10.2,35.73,0.43,0.08,3.0754787085902553,70.0,Satisfactory
Shillong,42.01,58.81,0.94,2.82,1.18,2.94,0.56,9.85,36.5,0.46,0.09,3.045965532835928,76.0,Satisfactory
Shillong,40.08,56.09,0.87,2.71,1.17,2.78,0.4,9.24,37.57,0.34,0.09,2.9860749184164783,71.0,Satisfactory
Shillong,49.07,66.7,0.76,2.41,1.07,2.46,0.52,7.98,34.74,165.49,165.37,61.594249318656075,77.0,Satisfactory
Shillong,54.68,75.38,0.74,2.38,1.06,2.41,0.35,7.96,57.89,222.54,222.11,81.84929687425452,90.0,Satisfactory
Shillong,81.36,108.46,0.78,2.51,1.1,2.52,0.37,8.15,65.99,0.32,0.04,3.4552928472618336,143.0,Moderate
Shillong,63.48,84.69,0.73,2.38,1.07,2.46,0.32,7.81,47.94,0.25,0.02,3.211100962740291,130.0,Moderate
Shillong,77.93,102.18,0.83,2.63,1.16,2.71,0.49,8.87,36.94,0.38,0.03,3.392958984294019,140.0,Moderate
Shillong,75.12,98.01,0.87,2.79,1.24,2.85,0.48,9.64,54.15,0.39,0.05,3.3927957304503944,149.0,Moderate
Shillong,92.18,120.62,0.9,2.79,1.19,2.86,0.59,9.91,33.69,0.51,0.08,3.5967513910036732,182.0,Moderate
Shillong,67.59,89.77,0.84,2.69,1.18,2.74,0.49,9.3,25.59,0.38,0.02,3.2745529037355317,175.0,Moderate
Shillong,58.97,79.1,0.83,2.64,1.17,2.73,0.33,9.3,51.83,0.24,0.04,3.1768905058150594,120.0,Moderate
Shillong,31.07,38.19,0.88,8.15,1.09,2.58,0.3,3.96,31.25,105.28,105.26,39.9623010253047,66.51041111560154,Satisfactory
Shillong,25.11,31.22,0.82,2.56,1.12,2.61,0.34,3.23,28.84,266.83,266.28,97.00346281725876,49.0,Good
Shillong,21.18,26.77,0.86,2.72,1.17,2.78,0.23,3.3,33.19,132.8,132.8,49.53918606633199,46.0,Good
Shillong,17.87,27.19,0.84,2.7,1.2,2.81,0.35,3.25,33.5,404.68,404.3,145.76217639053618,60.0,Satisfactory
Shillong,17.24,24.88,0.79,2.44,1.04,2.49,0.24,3.09,25.66,405.21,405.05,145.97966393277937,42.0,Good
Shillong,18.63,26.41,0.86,2.64,1.14,2.72,0.22,3.66,39.09,449.38,449.14,161.63251437270583,51.0,Satisfactory
Shillong,27.68,36.86,0.88,2.65,1.11,2.72,0.24,4.23,46.9,427.39,427.38,153.9942062029191,53.0,Satisfactory
Shillong,35.37,48.33,0.83,2.61,1.15,2.7,0.31,4.21,43.83,432.94,433.02,156.05817184436916,60.0,Satisfactory
Shillong,26.75,40.42,0.81,2.55,1.09,2.59,0.2,3.85,51.06,429.17,428.99,154.61246589747958,63.0,Satisfactory
Shillong,32.17,53.68,0.85,2.64,1.15,2.71,0.23,3.85,48.89,445.83,445.84,160.59259697816026,64.0,Satisfactory
Shillong,26.31,34.09,0.88,2.77,1.22,2.85,0.32,3.99,41.7,435.09,434.92,156.66185559894268,63.0,Satisfactory
Shillong,27.32,36.11,0.89,2.78,1.21,2.86,0.25,4.09,52.14,454.85,454.85,163.7030009167308,64.0,Satisfactory
Shillong,26.77,35.27,0.87,2.74,1.17,2.82,0.22,3.57,44.61,421.26,421.04,151.75352361829516,65.0,Satisfactory
Shillong,20.66,35.48,0.93,2.91,1.22,2.98,0.17,3.94,60.41,417.51,417.51,150.41365917664587,73.0,Satisfactory
Shillong,28.03,42.96,0.99,3.08,1.34,3.19,0.31,4.76,51.74,443.63,443.63,159.73389575265463,65.0,Satisfactory
Shillong,39.77,59.85,1.03,3.11,1.31,3.2,0.29,5.22,54.05,455.03,454.12,163.8077951125582,71.0,Satisfactory
Shillong,23.77,38.5,0.99,2.94,1.23,3.05,0.23,5.02,54.63,448.59,448.87,161.50192119507767,66.0,Satisfactory
Shillong,29.84,47.21,0.8,2.35,0.97,2.42,0.22,4.93,44.23,429.29,428.81,154.7003059927507,56.0,Satisfactory
Shillong,38.98,55.72,0.81,2.34,0.96,2.4,0.28,4.68,40.9,428.49,428.04,154.50752297010843,59.0,Satisfactory
Shillong,53.61,75.81,0.91,2.58,1.02,2.72,0.32,5.3,49.53,430.75,430.66,155.50547241954018,86.0,Satisfactory
Shillong,27.04,42.2,0.88,2.55,1.02,2.61,0.21,4.85,44.13,435.9,435.94,157.04482346398788,77.0,Satisfactory
Shillong,23.18,42.06,0.86,2.53,1.04,2.57,0.21,5.4,36.23,281.93,281.84,102.47690062931167,65.0,Satisfactory
Shillong,37.88,59.49,0.96,2.69,1.05,2.75,0.31,6.19,6.77,50.59,50.7,20.69254258971957,49.0,Good
Shillong,44.98,72.82,0.92,2.7,1.1,2.77,0.31,6.61,27.41,6.76,6.78,5.2812388618536135,73.0,Satisfactory
Shillong,52.21,75.5,0.83,2.48,1.03,2.56,0.33,5.23,16.58,0.11,0.15,2.965513742644729,83.0,Satisfactory
Shillong,50.46,75.63,0.91,2.73,1.16,2.86,0.33,6.69,20.88,0.09,0.16,2.9569534800091737,86.0,Satisfactory
Shillong,58.49,81.35,0.88,2.62,1.1,2.69,0.33,5.41,10.43,0.09,0.04,2.990725036861363,97.0,Satisfactory
Shillong,21.25,31.3,0.8,2.44,1.03,2.5,0.21,4.43,15.74,0.12,0.06,2.5899946291975198,62.0,Satisfactory
Shillong,21.58,29.57,0.79,2.46,1.07,2.55,0.24,4.53,6.48,0.09,0.13,2.5751902930355155,33.0,Good
Shillong,30.19,39.11,0.87,2.67,1.15,2.75,0.22,5.24,1.73,0.17,0.05,2.660468510084192,44.0,Good
Shillong,50.05,62.4,0.92,2.8,1.18,2.87,0.3,5.86,4.6,0.16,0.04,2.8780443656411703,67.0,Satisfactory
Shillong,44.29,55.51,0.89,2.64,1.09,2.74,0.28,5.86,9.19,0.14,0.03,2.8322508895701426,72.0,Satisfactory
Shillong,42.54,66.9,0.87,2.57,1.07,2.67,0.26,6.69,13.36,0.05,0.04,2.8580067978051726,79.0,Satisfactory
Shillong,33.4,60.85,0.85,2.45,0.99,2.53,0.19,6.37,11.65,0.03,0.02,2.7665051082592345,72.0,Satisfactory
Shillong,30.23,58.07,0.88,2.46,0.96,2.56,0.21,7.51,13.33,0.11,0.12,2.797142192818833,55.0,Satisfactory
Shillong,53.16,89.47,0.89,2.52,0.98,2.58,0.35,9.03,12.08,0.14,0.1,3.0988119154730294,64.0,Satisfactory
Shillong,58.0,99.34,0.85,2.35,0.9,2.45,0.35,8.86,9.67,0.14,0.11,3.1679469734197063,118.0,Moderate
